esg_text,country,industry,company,year,labels
"Target: Peak emissions around 2025 In FY2023, GHG emissions rose mainly because of increased energy consumption.",Singapore,Health,HSA,2023,['No Label']
"This surge in energy usage directly correlates with the rise in carbon emissions, with electricity consumption (scope 2 emissions) being the major contributor.",Singapore,Health,HSA,2023,['No Label']
"Our goal is to peak carbon emissions by 2025, and we are actively exploring ways to enhance building efficiency standards and decrease energy consumption, while meeting the organisation's needs.",Singapore,Health,HSA,2023,['No Label']
"Performance kt CO,e (% of total) FY2021 FY2022 FY2023 Direct Carbon Emissions (Scope 1) Town gas and diesel for .",Singapore,Health,HSA,2023,['No Label']
001% .,Singapore,Health,HSA,2023,['No Label']
.001% .,Singapore,Health,HSA,2023,['No Label']
"001% siene ly Garena ane Malia 0.004 (0.001%) 0.003 (0.001%) 0.004 (0.001%) Indirect Carbon Emissions (Scope 2) Electricity (Outram and 9 , .999% , .999% , .999% tenanted premises) 4.672 (99.999%) | 4.356 (99.999%) 4.502 (99.999%) Total Scope 1 & 2 Emissions 4.676 4.359 4.506 Notes: 1.",Singapore,Health,HSA,2023,['No Label']
Scope 7 emissions refer to direct emissions that occur from sources owned or controlled by HSA.,Singapore,Health,HSA,2023,['No Label']
2,Singapore,Health,HSA,2023,['No Label']
Scope 2 emissions refers to indirect emissions that result from the use of electricity.,Singapore,Health,HSA,2023,['No Label']
3,Singapore,Health,HSA,2023,['No Label']
HSA purchases electricity from power grids and the grid emission factors (GEF) are obtained from Singapore Energy Market Authority (EMA).,Singapore,Health,HSA,2023,['No Label']
FY2021 carbon emission is calculated based on 2020 GEF of 0.407; FY2022 carbon emission is calculated based on 2021 GEF of 0.409 and FY2023 carbon emission is calculated based on 2022 GEF of 0.417.,Singapore,Health,HSA,2023,['No Label']
HEALTH SCIENCES AUTHORITY Pg 10 the baseline (average of 2018 — 2020 levels).,Singapore,Health,HSA,2023,['No Label']
"In FY2023, HSA used 10,795,405 kWh of electricity, a 6.7% increase from the baseline.",Singapore,Health,HSA,2023,['No Label']
This rise could be attributed to the opening of the Biologics Laboratory in HSA building and expansion of our facilities.,Singapore,Health,HSA,2023,['No Label']
"Our facilities grew from 25,702 sqm in FY2021 to 25,737 sqm in FY2022, and further to 25,803 sqm in FY2023, following the leasing of additional spaces for the expansion of Bloodbank at Dhoby Ghaut and storage at Helios.",Singapore,Health,HSA,2023,['No Label']
"The EUI of HSA was 418 kWh/m72, 5.2% lower than the baseline.",Singapore,Health,HSA,2023,['No Label']
This reduction was achieved through the implementation of “Replace and Reduce” strategies.,Singapore,Health,HSA,2023,['No Label']
"Electricity consumption (in kWh, x10°) EUI (in kKWh/m?) Baseline FY2021 FY2022 FY2023 Electricity a 10,116,940 | 11,479,288 | 10,649,429 10,795,405 consumption (in kWh) EUI (in kWh/m?) 441 447 414 418 HEALTH SCIENCES AUTHORITY Pg 11 Some of the “Replace and Reduce” strategies are: ¢ Replace fluorescent lights with LED lights across our premises e Adjust office area air conditioning to 25°C e Install solar panels for street lightings at carparks e Use industrial fans in the warehouse instead of air-conditioning after office hours ¢ Apply light-reflective paints on the roofs of buildings to lower the indoor temperature ¢ Turn off power supply or set equipment to standby mode for office and lab equipment e Reduce the number of digital photocopiers by 5 units through resource maximisation and centralisation Pharmaceutical Lab reduced the operating hours for glassware drying oven from 24 hours to 10 hours per working day.",Singapore,Health,HSA,2023,['No Label']
"Energy Reduction: 9,828 kWh/year Notes: 4.",Singapore,Health,HSA,2023,['No Label']
EUlis defined as the total electricity consumed by a facility in one year divided by its total gross floor area (GFA).,Singapore,Health,HSA,2023,['No Label']
5,Singapore,Health,HSA,2023,['No Label']
The formula used to calculate the EUI is as follows: Agency EU!,Singapore,Health,HSA,2023,['No Label']
in Year N = (Total amount of electricity consumed for all Agency premises in EUI in Year N) / (Total GFA for all Agency premises in EUI in Year N) 6.,Singapore,Health,HSA,2023,['No Label']
Bloodbank@One Punggol was soft launched in July 2023 and the electricity performance would be considered in the next FY.,Singapore,Health,HSA,2023,['No Label']
"HEALTH SCIENCES AUTHORITY Target: 10% reduction in Water Efficiency Index (WEI)’ by 2030, compared against the baseline (average of 2018 — 2020 levels).",Singapore,Health,HSA,2023,['No Label']
"In FY2023, HSA consumed 20,538L of water, a 32.8% decrease from the baseline.",Singapore,Health,HSA,2023,['No Label']
"The WEI in FY2023 was 61 litres per person per day, which was an improvement of 42.5% compared to the baseline.",Singapore,Health,HSA,2023,['No Label']
"Water consumption (in litres, x103) WEI (Litres/person/day) Baseline FY2021 FY2022 FY2023 Water consumption 30,585 27,979 30,380 20,538 (in litres) WEI (in litres/person/day) 106 100 103 61 Despite the gradual reopening after the COVID-19 pandemic, with more staff returning to the office and an increased in the number of visitors, there was a reduction in WEI.",Singapore,Health,HSA,2023,['No Label']
This was achieved through implementing “Replace and Reduce” strategies such as: e Install motor sensor water taps; and e Replace water efficiency spray guns for bin center and landscape watering.,Singapore,Health,HSA,2023,['No Label']
HEALTH SCIENCES AUTHORITY Pg 13 BLOOD SUPPLY MANAGEMENT (BSG) PHARMACEUTICAL LABORATORY (ASG) CHEMICAL METROLOGY LAB (ASG) Replaced manual washing of Reviewed its practice of washing vessels for dissolution tester with of microplates and now conducts an automated washer.,Singapore,Health,HSA,2023,['No Label']
washing when the lab washer is at full load.,Singapore,Health,HSA,2023,['No Label']
"Replaced manual washing of laboratory wares for inorganic measurements with an automated acid reflux cleaning system, eliminating the use of water.",Singapore,Health,HSA,2023,['No Label']
Notes: 7.,Singapore,Health,HSA,2023,['No Label']
WEI is defined as the water consumption per day divided by the total number of public officer headcount including visitors to the premises.,Singapore,Health,HSA,2023,['No Label']
8,Singapore,Health,HSA,2023,['No Label']
The formula used to calculate WEI] is as follows: Agency WEI in Year N = [Total amount of water consumed for all Agency premises in Year N x 1000] / Average number of operational days in Year N for all Agency premises x (Average number of staff per day for all Agency premises + (0.25 x Average number of visitors per day for all Agency premises))] 9.,Singapore,Health,HSA,2023,['No Label']
Bloodbank@One Punggol was soft launched in July 2023 and the water consumption would be updated in the next FY.,Singapore,Health,HSA,2023,['No Label']
"HEALTH SCIENCES AUTHORITY Pg 14 Target: 30% reduction in Waste Disposal Index (WDI)- by 2030, compared against the 2022 baseline.",Singapore,Health,HSA,2023,['No Label']
"In FY2023, waste generation decreased by 12.6% compared to the baseline, resulting in a 23.6% reduction in the WDI.",Singapore,Health,HSA,2023,['No Label']
This was due to HSA's waste segregation planning which started in 2021.,Singapore,Health,HSA,2023,['No Label']
"Items across various waste streams, including regulated e-waste, non-regulated e-waste, toner & cartridges, metal, paper, and other recyclable items, were actively recycled.",Singapore,Health,HSA,2023,['No Label']
"With proper waste segregation, HSA successfully recycled 9.7 tonnage of waste in 2023.",Singapore,Health,HSA,2023,['No Label']
"As the building owner of the HSA Building at Outram, waste management is centralised.",Singapore,Health,HSA,2023,['No Label']
The waste generation data was obtained from the appointed Public Waste Collector by the National Environment Agency (NEA).,Singapore,Health,HSA,2023,['No Label']
"Baseline FY2023 Waste disposed of (kg) 92,517 73,571 WDI (in kg/person/day) 0.433 0.331 Other waste reduction initiatives from the laboratories and the HPRG are: HPRG publicises HSA Adverse Drug Reaction (ADR) News Bulletin three times a year to raise awareness of adverse events relating to health products among .",Singapore,Health,HSA,2023,['No Label']
